0130,02,0    ,0213005701,BLINDERS (4 X BANE )TJEK 439889                                                                     ,19990607  
0130,02,0    ,0327007529,HP 17" CRT MONITOR KREDKC15605                                                                      ,20050331  
0130,02,0    ,0327007548,HP DX200 CEL 2.8/533 40G 256/400 KREDKC15605KREDKC16122                                             ,20050331  
0130,02,0    ,0327007575,SAMSUNG LASER 16PPM PRINTER KREDKC15936                                                             ,20050412  
0130,02,0    ,0327007621,3COM OFFICE CONNECT SWITCH KREDKC15937                                                              ,20050412  
0130,02,0    ,0347000049,HEATER 2BAR BLAZERKREDKC000000000652                                                                ,20030724  
0130,02,0    ,0472005307,ALLWAYS COT X 1               (STEEL STRAPS)                                                        ,19850514  
0130,02,0    ,0495005200,STANDS & DRAPESTJEK 275082                                                                          ,19961120  
0130,02,0    ,0640001264,FALCON  V4/2519TJEK 343449  DJN541N                                                                 ,19971203  
0130,02,AFDAK,0322005684,BRANDBLUSSER  9KGGEDIENS 10/2003 & 06/2005 KNT 19/10/20                                             ,20020501  
0130,02,AK   ,0201005151,1 X 6-LAAI KIAAT LESSENAAR                                                                          ,19671206  
0130,02,AK   ,0201226818,1 X LESSENAAR MET 3 LAAI PEDESTAL(EIK)TJEK 239958                                                   ,19960306  
0130,02,AK   ,0201227406,1 X 2 DEUR CREDENZA(IMBUIA)                                                                         ,19910101  
0130,02,AK   ,0207007706,1 X BESOEKERSTOEL MET ARMLENINGBURGUNDY(STAAL)                                                      ,19951122  
0130,02,AK   ,0299006626,STAAL VULLISMANDJIE                                                                                 ,19910101  
0130,02,AK   ,0346000032,DAKWAAIERTJEK 309899                                                                                ,19970626  
0130,02,BUITE,0328005046,NEON TEKEN                                                                                          ,20020501  
0130,02,GANG ,0322005428,BRANDBLUSSER X 1 (4.5KG)(GEDIENS 10/03GEDIENS 06/05 KNT                                             ,19990801  
0130,02,GANG ,0346000033,DAKWAAIERTJEK 309899                                                                                ,19970626  
0130,02,KELLY,0327007036,1 X TOWERKREDKC/9035                                                                                ,20040713  
0130,02,KELLY,0327007279,1 X MONITORKREDKC/9035                                                                              ,20040713  
0130,02,KV   ,0299006242,1 X MATBESKERMER                                                                                    ,19910101  
0130,02,KV   ,0471005247,CASKET DISPLAY RACK X 1 - STAPELRAK3 TIER                                                           ,19890601  
0130,02,KV   ,0471005286,CASKET DISPLAY RACK X 1 - STAPELRAK3 TIER                                                           ,19900501  
0130,02,KV   ,0471005715,ENKELRAK KISTEVERTOON(HORISONTAAL)                                                                  ,19980901  
0130,02,LH   ,0203006043,1 X 2-DEUR KABINETSTAAL 6 VT                                                                        ,19910101  
0130,02,LH   ,0322005137,1 X BRANDBLUSSER  4.5KG(GEDIENS 10/03_& 06/05 KNT19/10/                                             ,19910101  
0130,02,LH   ,0440005048,BALSEMTAFEL X 1                                                                                     ,19700621  
0130,02,LH   ,0460005116,YSKAS 3 LAAI X 1                                                                                    ,19800710  
0130,02,LH   ,0460005263,FREESER RACK 1 X 4                                                                                  ,19890801  
0130,02,LH   ,0460005302,YSKAS 3 LAAI X 1                                                                                    ,19910801  
0130,02,LH   ,0460005666,KOELKAMER                                                                                           ,20021201  
0130,02,LH   ,0495005178,1 X BABATAS                                                                                         ,19910101  
0130,02,OA   ,0201005415,TAFEL  IMBUIA KOFFIE                                                                                ,19870313  
0130,02,OA   ,0207007921,1 X ONTVANGSTOEL(STAAL/ARMLENINGS)BURGUNDY TJEK 239958                                              ,19960306  
0130,02,OA   ,0207007922,1 X ONTVANGSTOEL  STAAL/ARMLENINGSBURGUNDY TJEK 239958                                              ,19960306  
0130,02,OA   ,0207007924,1 X ONTVANGSTOEL (STAAL)(MET ARMLENING)BURGUNDY TJEK 23                                             ,19960306  
0130,02,OA   ,0207019142,ALPINE BURGUNDY CHAIR (KREDKM1423)                                                                  ,20060601  
0130,02,OA   ,0207019143,ALPINE BURGUNDY CHAIR (KREDKM1423)                                                                  ,20060601  
0130,02,OA   ,0207019144,ALPINE BURGUNDY CHAIR (KREDKM1423)                                                                  ,20060601  
0130,02,OA   ,0207019145,ALPINE BURGUNDY CHAIR (KREDKM1423)                                                                  ,20060601  
0130,02,OA   ,0207019146,ALPINE BURGUNDY CHAIR (KREDKM1423)                                                                  ,20060601  
0130,02,OA   ,0207019147,ALPINE BURGUNDY CHAIR (KREDKM1423)                                                                  ,20060601  
0130,02,OA   ,0207019148,ALPINE BURGUNDY CHAIR (KREDKM1423)                                                                  ,20060601  
0130,02,OA   ,0207019149,ALPINE BURGUNDY CHAIR (KREDKM1423)                                                                  ,20060601  
0130,02,OA   ,0207019150,ALPINE BURGUNDY CHAIR (KREDKM1423)                                                                  ,20060601  
0130,02,OA   ,0207019151,ALPINE BURGUNDY CHAIR (KREDKM1423)                                                                  ,20060601  
0130,02,OA   ,0212005306,PRENTKZ01633                                                                                        ,20000927  
0130,02,OA   ,0299006236,1 X BESLAGBORD                                                                                      ,19910101  
0130,02,OA   ,0299006238,1 X MONSTERGRAFSTEEN  (K/S V/S)(ROND)                                                               ,19910101  
0130,02,OA   ,0299006239,1 X MONSTER GRAFSTEEN K/S (VIERKANTIG)(DE RYNIER)                                                   ,19910101  
0130,02,OA   ,0299006241,1 X MATBESKERMER                                                                                    ,19910101  
0130,02,OA   ,0299006495,MONSTER GRAFSTEEN(KLEIN REGHOEKIG)                                                                  ,19910101  
0130,02,OA   ,0299006624,STAAL VULLISMANDJIE                                                                                 ,19910101  
0130,02,OA   ,0299006910,BRANDKLUIS (INGEBOU)                                                                                ,19990201  
0130,02,OA   ,0322005032,4 5KG DCP BRANDBLUSSER X 1GEDIENS 10/03 & 06/05 KNT19/1                                             ,19820514  
0130,02,OA   ,0327005956,AMD DURAN 750MHZ PC MET HP640C DRUKKERKB04866 KQ08745                                               ,20011016  
0130,02,OA   ,0346000031,DAKWAAIERTJEK 309899                                                                                ,19970626  
0130,02,OA   ,0348000066,CREDENZA (EIK)(2-DEUR)KJ12583 KONTANT FOKUS                                                         ,19990430  
0130,02,RK   ,0201226820,1 X CREDENZA  2 SKUIFDEUR(EIK)TJEK 239958                                                           ,19960306  
0130,02,RK   ,0201227128,LESSENAAR - EIKE  3 LAAITJEK 309899                                                                 ,19970626  
0130,02,RK   ,0201228156,KOFFIETAFEL X 1 (EIK/VIERKANTIG)                                                                    ,19990801  
0130,02,RK   ,0203005384,KABINET   6 FT STATIONERY CUPBOARD                                                                  ,19870303  
0130,02,RK   ,0207007707,1 X BESOEKERSTOEL MET ARMLENINGBURGUNDY(STAAL)                                                      ,19951122  
0130,02,RK   ,0207007708,1 X BESOEKERSTOEL MET ARMLENINGBURGUNDY9 (STAAL)                                                    ,19951122  
0130,02,RK   ,0207007709,1 X BESOEKERSTOEL MET ARMLENINGBURGUNDY (STAAL)                                                     ,19951122  
0130,02,RK   ,0207007923,1 X ONTVANGSTOEL  STAAL/ARMLENINGSBURGUNDY TJEK 239958                                              ,19960306  
0130,02,RK   ,0212005211,SKILDERY__(JESSE)TJEK 441199                                                                        ,19990617  
0130,02,RK   ,0212005212,SKILDERY__(JESSE)TJEK 441199                                                                        ,19990617  
0130,02,RK   ,0299006240,1 X PLASTIESE MATBESKERMER                                                                          ,19910101  
0130,02,RK   ,0299006625,STAAL VULLISMANDJIE                                                                                 ,19910101  
0130,02,RK   ,0299006909,BRANDKLUIS(KLEIN GRYS)                                                                              ,19990201  
0130,02,RK   ,0346000030,DAKWAAIERTJEK 309899                                                                                ,19970626  
0130,02,ST   ,0495006482,DRAPES FOR CHURCH TRUCK KREDKM1322                                                                  ,20060601  
0130,02,ST   ,0495006560,BEGRAFNIS PAKKET METAAL CINVKN54                                                                    ,20060601  
0130,02,STOOR,0207012917,PLASTIESE STOELKB02709                                                                              ,20010516  
0130,02,STOOR,0207012918,PLASTIESE STOELKB02709                                                                              ,20010516  
0130,02,STOOR,0207012919,PLASTIESE STOELKB02709                                                                              ,20010516  
0130,02,STOOR,0207012920,PLASTIESE STOELKB02709                                                                              ,20010516  
0130,02,STOOR,0207012921,PLASTIESE STOELKB02709                                                                              ,20010516  
0130,02,STOOR,0207012922,PLASTIESE STOELKB02709                                                                              ,20010501  
0130,02,STOOR,0207012923,PLASTIESE STOELKB02709                                                                              ,20010516  
0130,02,STOOR,0207012924,PLASTIESE STOELKB02709                                                                              ,20010516  
0130,02,STOOR,0207012925,PLASTIESE STOELKB02709                                                                              ,20010516  
0130,02,STOOR,0207012926,PLASTIESE STOELKB02709                                                                              ,20010516  
0130,02,T/KOM,0201228826,STAALTAFEL (VIERKANTIG)                                                                             ,19910101  
0130,02,T/KOM,0207009300,STAALSTOELGRYS                                                                                      ,19910101  
0130,02,T/KOM,0207009301,STAAL STOELGRYS                                                                                     ,19910101  
0130,02,TOER ,0342000114,SCREENAJ01525                                                                                       ,20010701  
0130,02,TOER ,0343000111,TENT MET AVBOB LOGOTJEK 411264                                                                      ,19981123  
0130,02,TOER ,0343000356,4X5 SAB 600D AVBOB KREDKB000000000538                                                               ,20030722  
0130,02,TOER ,0401005403,AFLAATMASJIEN  A1-6372                                                                              ,19870407  
0130,02,TOER ,0401005674,IMPERIAL LOWERING DEVICE(A1-12908)TJEK 283683                                                       ,19970131  
0130,02,TOER ,0420005338,GRASMATTEKINDERS                                                                                    ,19810508  
0130,02,TOER ,0420005422,2 X STELLE GRASMATTE VOLWASSENES                                                                    ,19831109  
0130,02,TOER ,0420005863,1 X GRASMATTE VOLWASSENES                                                                           ,19951115  
0130,02,TOER ,0430005279,CHURCH TRUCK   INGEVOER                                                                             ,19861022  
0130,02,TOER ,0430005280,KISTE TROLLIE X 1INGEVOER                                                                           ,19861001  
0130,02,TOER ,0430005390,MORTUARY DISPLAY TRUCK NON FOLD X1BRONZ                                                             ,19890601  
0130,02,TOER ,0430005821,KERKTROLLIE  FOXTRONTJEK 288065                                                                     ,19970225  
0130,02,TOER ,0472005095,ALLWAY COT X 1STAAL (PAN TIPE)                                                                      ,19680108  
0130,02,TOER ,0472005498,ONE MAN MORTUARY STRETCHER + 1 COVER                                                                ,19920101  
0130,02,TOER ,0495005324,STANDS ONLYJNL 22166                                                                                ,19990201  
0130,02,VOERT,0640000981,7 FT TRAILER TJ 156395 29.3.94CHB534FS V4/2199                                                      ,19940301  
0130,02,VOERT,0640001062,TOYOTA HILUX DLX   LSJ193GPV4/2294          TJEK 222715                                             ,19951001  
0130,02,VOERT,0640001154,2.4 HI RIDER  V4/2404TJEK 278110   LYF645GP                                                         ,19961211  
0130,02,VOERT,0640001177,FORD FALCON  V4/2427TJEK 286182_BBT476FS                                                            ,19970214  
